C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_03_031.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_03_031.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_03_031.jpg, 0, 1, 0, 4.836745
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_03_132.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_03_132.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_03_132.jpg, 0, 1, 0, 5.994355
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_03_233.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_03_233.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_03_233.jpg, 0, 1, 0, 7.140779
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_03_336.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_03_336.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_03_336.jpg, -0.1730349, 1, 0, 8.269464
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_03_437.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_03_437.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_03_437.jpg, -0.4675699, 1, 0, 9.338812
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_03_540.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_03_540.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_03_540.jpg, -0.1680345, 1, 0, 10.45126
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_03_642.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_03_642.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_03_642.jpg, 0, 1, 0, 11.64198
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_03_744.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_03_744.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_03_744.jpg, 0, 1, 0, 12.61211
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_03_845.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_03_845.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_03_845.jpg, -0.2499501, 1, 0, 13.62698
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_03_948.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_03_948.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_03_948.jpg, 0, 1, 0, 14.93403
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_04_049.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_04_049.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_04_049.jpg, 0, 1, 0, 16.0928
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_04_150.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_04_150.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_04_150.jpg, -0.1117296, 1, 0, 16.99383
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_04_253.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_04_253.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_04_253.jpg, -0.3194087, 1, 0, 18.13532
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_04_354.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_04_354.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_04_354.jpg, -0.02144547, 1, 0, 19.00563
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_04_453.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_04_453.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_04_453.jpg, 0, 1, 0, 20.14295
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_04_556.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_04_556.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_04_556.jpg, -0.0979116, 1, 0, 21.0568
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_04_657.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_04_657.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_04_657.jpg, -0.3343298, 1, 0, 22.04713
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_04_758.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_04_758.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_04_758.jpg, -0.03074572, 1, 0, 22.99668
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_04_861.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_04_861.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_04_861.jpg, 0, 1, 0, 23.97665
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_04_962.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_04_962.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_04_962.jpg, -0.2226252, 1, 0, 24.92276
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_05_062.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_05_062.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_05_062.jpg, -0.002289322, 1, 0, 25.86577
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_05_165.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_05_165.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_05_165.jpg, -0.0276606, 1, 0, 26.80804
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_05_266.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_05_266.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_05_266.jpg, -0.3281478, 1, 0, 27.6968
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_05_366.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_05_366.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_05_366.jpg, -0.2339385, 1, 0, 28.54177
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_05_467.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_05_467.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_05_467.jpg, -0.1973001, 1, 0, 29.46404
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_05_569.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_05_569.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_05_569.jpg, -0.5586849, 1, 0, 30.14258
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_05_671.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_05_671.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_05_671.jpg, -0.8511522, 1, 0, 30.10385
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_05_774.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_05_774.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_05_774.jpg, -0.7229083, 1, 0, 30.16786
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_05_875.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_05_875.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_05_875.jpg, -0.4287489, 1, 0, 30.204
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_05_977.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_05_977.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_05_977.jpg, -0.1252711, 1, 0, 30.1944
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_06_078.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_06_078.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_06_078.jpg, 0, 1, 0, 30.1885
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_06_180.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_06_180.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_06_180.jpg, 0, 1, 0, 30.18958
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_06_281.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_06_281.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_06_281.jpg, 0.1370355, 1, 0, 30.18365
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_06_383.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_06_383.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_06_383.jpg, 0.4197885, 1, 0, 30.15021
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_06_484.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_06_484.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_06_484.jpg, 0.1224745, 1, 0, 30.19093
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_06_585.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_06_585.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_06_585.jpg, 0, 1, 0, 30.18878
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_06_689.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_06_689.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_06_689.jpg, 0, 1, 0, 30.19023
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_06_788.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_06_788.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_06_788.jpg, 0, 1, 0, 30.19028
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_06_888.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_06_888.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_06_888.jpg, 0, 1, 0, 30.19031
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_06_989.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_06_989.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_06_989.jpg, 0, 1, 0, 30.19029
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_07_092.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_07_092.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_07_092.jpg, 0, 1, 0, 30.19031
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_07_194.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_07_194.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_07_194.jpg, -0.0304668, 1, 0, 30.19006
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_07_296.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_07_296.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_07_296.jpg, -0.3280323, 1, 0, 30.16379
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_07_397.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_07_397.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_07_397.jpg, -0.1816251, 1, 0, 30.19042
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_07_501.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_07_501.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_07_501.jpg, 0, 1, 0, 30.18869
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_07_602.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_07_602.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_07_602.jpg, 0, 1, 0, 30.18973
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_07_703.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_07_703.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_07_703.jpg, 0, 1, 0, 30.19003
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_07_805.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_07_805.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_07_805.jpg, 0, 1, 0, 30.19004
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_07_907.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_07_907.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_07_907.jpg, 0, 1, 0, 30.18969
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_08_009.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_08_009.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_08_009.jpg, 0, 1, 0, 30.1905
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_08_110.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_08_110.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_08_110.jpg, 0, 1, 0, 30.18942
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_08_212.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_08_212.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_08_212.jpg, 0, 1, 0, 30.19076
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_08_315.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_08_315.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_08_315.jpg, 0, 1, 0, 30.19051
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_08_417.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_08_417.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_08_417.jpg, 0, 1, 0, 30.19048
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_08_518.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_08_518.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_08_518.jpg, 0, 1, 0, 30.19025
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_08_620.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_08_620.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_08_620.jpg, -0.1122489, 1, 0, 30.1869
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_08_723.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_08_723.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_08_723.jpg, -0.4185525, 1, 0, 30.15179
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_08_825.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_08_825.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_08_825.jpg, -0.1218312, 1, 0, 30.19171
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_08_927.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_08_927.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_08_927.jpg, 0, 1, 0, 30.18961
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_09_030.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_09_030.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_09_030.jpg, 0, 1, 0, 30.19024
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_09_132.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_09_132.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_09_132.jpg, 0, 1, 0, 30.19032
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_09_235.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_09_235.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_09_235.jpg, 0, 1, 0, 30.19028
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_09_336.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_09_336.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_09_336.jpg, 0, 1, 0, 30.19027
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_09_439.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_09_439.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_09_439.jpg, -0.2164887, 1, 0, 30.17778
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_09_541.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_09_541.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_09_541.jpg, -0.235816, 1, 0, 30.18532
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_09_643.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_09_643.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_09_643.jpg, 0, 1, 0, 30.18801
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_09_744.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_09_744.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_09_744.jpg, 0, 1, 0, 30.19002
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_09_845.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_09_845.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_09_845.jpg, 0, 1, 0, 30.19029
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_09_945.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_09_945.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_09_945.jpg, 0, 1, 0, 30.19034
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_10_049.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_10_049.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_10_049.jpg, 0, 1, 0, 30.19032
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_10_150.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_10_150.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_10_150.jpg, 0, 1, 0, 30.19032
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_10_253.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_10_253.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_10_253.jpg, -0.1568676, 1, 0, 30.18349
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_10_354.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_10_354.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_10_354.jpg, -0.3170088, 1, 0, 30.17039
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_10_455.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_10_455.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_10_455.jpg, -0.02534342, 1, 0, 30.18967
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_10_556.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_10_556.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_10_556.jpg, 0, 1, 0, 30.18983
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_10_656.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_10_656.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_10_656.jpg, 0, 1, 0, 30.19009
C:\Users\Saketh\Downloads\data\IMG\center_2024_06_15_15_30_10_759.jpg, C:\Users\Saketh\Downloads\data\IMG\left_2024_06_15_15_30_10_759.jpg, C:\Users\Saketh\Downloads\data\IMG\right_2024_06_15_15_30_10_759.jpg, 0, 1, 0, 30.19029
